epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,12264.4,2.37153,1.81463,2.08847,0.61016,0.54278,0.50421,0.22807,2.81333,3.09774,2.62696,0.00106298,0.00106298,0.00106298
368,12297.5,2.39501,1.93534,1.98052,0.52729,0.57923,0.48978,0.21305,2.83591,3.23054,2.63539,0.00106133,0.00106133,0.00106133
369,12330.3,2.46386,1.84289,2.00401,0.7298,0.40952,0.5147,0.19644,3.07566,2.99831,2.71391,0.00105968,0.00105968,0.00105968
370,12363.8,2.36369,2.0078,2.05824,0.48502,0.58456,0.47708,0.19967,2.89766,3.21867,2.68261,0.00105803,0.00105803,0.00105803
371,12397.1,2.32982,1.76488,2.01051,0.7818,0.4049,0.53504,0.23086,2.8855,3.1136,2.66968,0.00105638,0.00105638,0.00105638
372,12430.5,2.49393,1.97333,2.06436,0.81489,0.4349,0.57106,0.22192,3.11981,2.90461,2.71317,0.00105473,0.00105473,0.00105473
373,12463.7,2.48814,1.9302,2.09616,0.41441,0.44536,0.48527,0.2001,3.00258,2.94713,2.68505,0.00105308,0.00105308,0.00105308
374,12497.3,2.42449,1.97465,2.08579,0.42936,0.44987,0.44942,0.1933,2.92701,2.91336,2.6741,0.00105143,0.00105143,0.00105143
375,12531.6,2.30512,1.67225,2.03309,0.62535,0.57104,0.60926,0.26621,2.81335,2.90212,2.62889,0.00104978,0.00104978,0.00104978
376,12565.9,2.33435,1.81439,1.93907,0.79936,0.45492,0.60545,0.29475,2.90879,2.91402,2.65531,0.00104813,0.00104813,0.00104813
377,12599.5,2.48471,1.91939,2.06954,0.52767,0.56171,0.56496,0.28405,2.87726,3.05609,2.63258,0.00104648,0.00104648,0.00104648
378,12633.4,2.4336,1.79724,2.09222,0.5054,0.57923,0.59367,0.28403,2.8601,3.02972,2.67765,0.00104483,0.00104483,0.00104483
379,12667.4,2.44743,1.82096,2.08662,0.59838,0.53005,0.55744,0.27363,2.80545,2.98423,2.65109,0.00104318,0.00104318,0.00104318
380,12701.6,2.62248,1.75015,2.06976,0.63203,0.52811,0.57211,0.25425,2.80225,3.1461,2.5999,0.00104152,0.00104152,0.00104152
381,12735.7,2.38283,1.79002,2.01777,0.64131,0.55202,0.57967,0.2579,2.87018,3.18151,2.68021,0.00103987,0.00103987,0.00103987
382,12770.2,2.49437,1.9876,2.14046,0.59934,0.54881,0.53838,0.22415,2.78783,3.34187,2.62167,0.00103822,0.00103822,0.00103822
383,12804.2,2.50435,2.02672,2.10973,0.61195,0.46159,0.5174,0.23165,2.79257,3.24339,2.63854,0.00103657,0.00103657,0.00103657
384,12837.5,2.46634,1.79402,2.00577,0.84681,0.42933,0.58534,0.26892,2.80655,3.09053,2.64465,0.00103492,0.00103492,0.00103492
385,12870.8,2.30561,1.78409,2.01719,0.52494,0.57584,0.61734,0.29047,2.82989,2.90154,2.6427,0.00103327,0.00103327,0.00103327
386,12904.1,2.36225,1.83168,2.07215,0.68924,0.51366,0.66132,0.33559,2.82208,2.72324,2.64558,0.00103162,0.00103162,0.00103162
387,12937.1,2.36256,1.90441,2.11816,0.63451,0.6323,0.65153,0.31595,2.80939,2.70187,2.64733,0.00102997,0.00102997,0.00102997
388,12970.3,2.4697,1.98027,2.10225,0.69068,0.49098,0.62351,0.29027,2.81676,2.81077,2.65336,0.00102832,0.00102832,0.00102832
389,13003.5,2.39242,1.69738,2.03082,0.56096,0.56284,0.60745,0.29284,2.91676,2.55357,2.72022,0.00102667,0.00102667,0.00102667
390,13036.6,2.4303,1.73276,2.09583,0.65476,0.54509,0.63301,0.29557,2.81058,2.9605,2.65038,0.00102502,0.00102502,0.00102502
391,13069.8,2.21685,1.81876,2.05952,0.83204,0.55517,0.64948,0.29608,2.86458,2.99049,2.67889,0.00102337,0.00102337,0.00102337
392,13103,2.67064,1.92639,2.07793,0.81604,0.53608,0.66064,0.29938,2.89774,3.015,2.69626,0.00102172,0.00102172,0.00102172
393,13136.1,2.35403,1.91388,2.08943,0.69212,0.54206,0.65865,0.30907,2.82524,3.01392,2.6487,0.00102007,0.00102007,0.00102007
394,13169.3,2.28055,1.74605,1.97984,0.64675,0.63286,0.64054,0.29627,2.83256,2.99992,2.62686,0.00101842,0.00101842,0.00101842
395,13202.3,2.68044,1.82016,2.01166,0.60201,0.55464,0.59998,0.28662,2.77189,3.13959,2.62136,0.00101677,0.00101677,0.00101677
396,13235.3,2.36656,1.78862,2.10091,0.73153,0.53574,0.6103,0.28178,2.84907,3.14079,2.63238,0.00101512,0.00101512,0.00101512
397,13268.3,2.41567,1.84411,2.03304,0.68422,0.52186,0.60493,0.27857,2.88465,3.05218,2.61995,0.00101347,0.00101347,0.00101347
398,13301.3,2.32499,1.77841,2.07266,0.71909,0.51565,0.59555,0.25884,2.84396,2.90187,2.56105,0.00101182,0.00101182,0.00101182
399,13334.1,2.43772,1.80637,2.15623,0.72158,0.60175,0.6279,0.28834,2.84661,2.98861,2.60356,0.00101017,0.00101017,0.00101017
400,13367.1,2.3635,1.74756,2.05767,0.74029,0.62978,0.66131,0.29113,2.67658,2.85528,2.51904,0.00100852,0.00100852,0.00100852
401,13400,2.40507,1.80829,2.01241,0.51594,0.59955,0.57862,0.2824,2.57094,2.85838,2.46091,0.00100687,0.00100687,0.00100687
402,13433,2.35086,1.81998,2.05387,0.75456,0.57923,0.65895,0.28834,2.75626,2.98685,2.56886,0.00100522,0.00100522,0.00100522
403,13465.8,2.3031,1.89857,2.11734,0.65947,0.57171,0.65266,0.26257,2.80421,3.01749,2.56976,0.00100357,0.00100357,0.00100357
404,13498.9,2.57372,1.74187,2.02612,0.57524,0.60508,0.62582,0.24149,2.91067,3.08831,2.61153,0.00100192,0.00100192,0.00100192
405,13532,2.25188,1.73026,2.00153,0.78169,0.49198,0.66424,0.27379,2.83194,2.99887,2.58169,0.00100027,0.00100027,0.00100027
406,13565.3,2.39696,1.79784,2.04791,0.65856,0.65437,0.68098,0.29385,2.78433,2.96143,2.55671,0.000998616,0.000998616,0.000998616
407,13598.4,2.23003,1.73254,1.98162,0.61759,0.66027,0.63624,0.32783,2.76525,2.92758,2.5735,0.000996966,0.000996966,0.000996966
408,13631.6,2.24585,1.70031,2.01372,0.69201,0.53988,0.58388,0.27841,2.89322,2.9267,2.65719,0.000995316,0.000995316,0.000995316
409,13664.6,2.27916,1.72237,2.01799,0.67438,0.55133,0.61854,0.28625,3.03662,3.08148,2.64851,0.000993665,0.000993665,0.000993665
410,13697.5,2.24,1.69145,1.96895,0.75077,0.60061,0.68374,0.27706,3.14586,2.9498,2.80752,0.000992015,0.000992015,0.000992015
411,13730.6,2.36548,1.80539,2.03303,0.70874,0.46311,0.60061,0.23583,3.13996,2.98641,2.82911,0.000990365,0.000990365,0.000990365
412,13764,2.50498,1.79577,2.05601,0.79851,0.43852,0.56024,0.2354,3.22805,2.83535,2.9775,0.000988714,0.000988714,0.000988714
413,13797.2,2.45868,1.73668,2.0174,0.5973,0.45364,0.50379,0.19489,3.36034,2.88191,3.0571,0.000987064,0.000987064,0.000987064
414,13830.3,2.35594,1.66148,2.03813,0.53262,0.68716,0.51825,0.1899,3.43585,2.91634,3.02803,0.000985414,0.000985414,0.000985414
415,13863.4,2.34825,1.8607,2.1128,0.57953,0.5041,0.50549,0.1836,3.40509,2.99073,2.91133,0.000983763,0.000983763,0.000983763
416,13896.7,2.44878,1.78748,2.01276,0.60043,0.57104,0.57196,0.2151,3.17017,2.84891,2.78291,0.000982113,0.000982113,0.000982113
417,13929.6,2.36521,1.66425,2.01788,0.71159,0.54914,0.62625,0.22853,3.10366,2.74243,2.78741,0.000980463,0.000980463,0.000980463
418,13963.1,2.45351,1.77444,2.06936,0.70074,0.55615,0.63952,0.25087,2.97292,2.58831,2.73541,0.000978812,0.000978812,0.000978812
419,13996.2,2.3938,1.91658,2.16517,0.64105,0.63125,0.63749,0.29652,2.87266,2.49786,2.66965,0.000977162,0.000977162,0.000977162
420,14029.4,2.27216,1.64469,1.97697,0.8895,0.47264,0.62323,0.35926,2.73135,2.65751,2.66199,0.000975512,0.000975512,0.000975512
421,14062.5,2.32643,1.73152,2.02193,0.55297,0.63798,0.59094,0.31499,2.9733,2.80801,2.76664,0.000973861,0.000973861,0.000973861
422,14095.5,2.55384,1.88448,2.08201,0.55811,0.50327,0.56122,0.2604,3.29343,3.22062,2.94497,0.000972211,0.000972211,0.000972211
423,14128.7,2.30158,1.66723,1.99705,0.57614,0.43852,0.46552,0.22037,3.30205,3.3595,3.02578,0.000970561,0.000970561,0.000970561
424,14161.9,2.39621,1.82418,2.04119,0.5152,0.43852,0.39529,0.1924,3.83439,3.55966,3.26862,0.00096891,0.00096891,0.00096891
425,14194.9,2.22541,1.82047,2.02887,0.53067,0.38881,0.35482,0.16653,4.22737,4.20325,3.67111,0.00096726,0.00096726,0.00096726
426,14227.8,2.29214,1.84409,1.98531,0.55079,0.24863,0.30468,0.15444,4.41742,5.36533,4.37591,0.00096561,0.00096561,0.00096561
427,14260.9,2.47281,1.85189,2.03941,0.41524,0.24044,0.19445,0.07982,5.96077,6.59948,5.85439,0.000963959,0.000963959,0.000963959
428,14294.1,2.18824,1.6464,1.94304,0.34361,0.1735,0.19113,0.08906,6.01211,6.56559,6.08319,0.000962309,0.000962309,0.000962309
429,14327.1,2.51411,1.81019,2.07257,0.82519,0.26459,0.32322,0.14877,5.06199,5.43199,5.09282,0.000960659,0.000960659,0.000960659
430,14360.5,2.46739,1.74312,1.96581,0.81822,0.26713,0.35956,0.15799,4.75516,4.46167,4.49683,0.000959008,0.000959008,0.000959008
431,14393.8,2.51204,1.78682,2.05349,0.67386,0.31559,0.40918,0.19967,4.09997,4.08119,3.57178,0.000957358,0.000957358,0.000957358
432,14426.4,2.26354,1.56976,2.04454,0.56127,0.58914,0.58394,0.29921,3.12346,3.09211,2.76033,0.000955708,0.000955708,0.000955708
433,14459.2,2.32533,1.77768,2.02951,0.9246,0.42208,0.61616,0.32136,2.86328,2.84467,2.65978,0.000954057,0.000954057,0.000954057
434,14492.2,2.15182,1.60259,1.98114,0.485,0.75244,0.61114,0.31557,2.82378,2.93329,2.63346,0.000952407,0.000952407,0.000952407
435,14525.1,2.39076,1.68017,2.00065,0.47656,0.66212,0.59495,0.30807,2.70813,3.18358,2.65396,0.000950757,0.000950757,0.000950757
436,14558.3,2.42856,1.80596,1.99505,0.47219,0.6594,0.49918,0.24317,2.72989,2.94363,2.62786,0.000949106,0.000949106,0.000949106
437,14591.4,2.311,1.85088,2.06779,0.44098,0.67314,0.44572,0.2125,2.66503,2.98166,2.61493,0.000947456,0.000947456,0.000947456
438,14624.5,2.35818,1.82122,2.00337,0.40915,0.5884,0.4248,0.19879,2.72708,2.85327,2.7853,0.000945806,0.000945806,0.000945806
439,14657.1,2.49489,1.97336,2.09514,0.44865,0.67155,0.45507,0.21568,2.68658,2.73658,2.73139,0.000944155,0.000944155,0.000944155
440,14690.2,2.3681,1.87655,1.97449,0.47776,0.79424,0.59573,0.29794,2.68236,2.54276,2.65851,0.000942505,0.000942505,0.000942505
441,14723.1,2.24952,1.5986,1.9968,0.45486,0.72196,0.5701,0.30059,2.65747,2.45677,2.61172,0.000940855,0.000940855,0.000940855
442,14755.8,2.38774,1.85828,1.99267,0.54541,0.67077,0.61605,0.35044,2.66058,2.43659,2.61328,0.000939204,0.000939204,0.000939204
443,14788.7,2.38019,1.82127,2.03297,0.68756,0.44629,0.57898,0.32873,2.72643,2.49505,2.63584,0.000937554,0.000937554,0.000937554
444,14821.7,2.32167,1.77337,2.01704,0.63081,0.40574,0.51712,0.28726,2.90476,2.60857,2.73281,0.000935904,0.000935904,0.000935904
445,14854.8,2.35813,1.84792,2.06854,0.65935,0.44672,0.5452,0.29294,2.91604,2.56242,2.71162,0.000934253,0.000934253,0.000934253
446,14887.8,2.3568,1.76131,2.06847,0.61288,0.46311,0.54064,0.28948,2.8473,2.51679,2.62236,0.000932603,0.000932603,0.000932603
447,14920.8,2.35486,1.69152,2.07833,0.60534,0.57104,0.54637,0.28019,2.74071,2.56329,2.57137,0.000930953,0.000930953,0.000930953
448,14953.9,2.44557,1.73618,2.05634,0.63048,0.56284,0.63435,0.29264,2.60343,2.71948,2.5353,0.000929302,0.000929302,0.000929302
449,14987,2.30878,1.69785,2.03778,0.70822,0.46311,0.52858,0.25782,2.77753,2.9004,2.58001,0.000927652,0.000927652,0.000927652
450,15020,2.34384,1.53386,2.00917,0.62805,0.47761,0.51937,0.23469,2.91454,3.0558,2.66523,0.000926002,0.000926002,0.000926002
