epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,12234.9,2.37422,1.91903,2.03075,0.78546,0.4735,0.65341,0.32788,3.13848,2.90681,2.68426,0.00106133,0.00106133,0.00106133
369,12265.8,2.33234,1.79975,2.03771,0.72516,0.3306,0.43395,0.2487,3.27071,3.15139,2.73169,0.00105968,0.00105968,0.00105968
370,12296.5,2.33034,1.78294,2.078,0.52543,0.32733,0.27673,0.15695,3.562,4.18894,3.29432,0.00105803,0.00105803,0.00105803
371,12327.3,2.38464,1.7184,2.00962,0.44669,0.3224,0.26825,0.14795,3.57023,4.54971,3.43847,0.00105638,0.00105638,0.00105638
372,12358,2.42804,1.87462,2.00903,0.41268,0.50085,0.41442,0.19077,3.41306,3.13363,2.93756,0.00105473,0.00105473,0.00105473
373,12388.6,2.37368,1.61538,2.0698,0.51867,0.45491,0.53084,0.21827,3.31144,2.74787,2.85705,0.00105308,0.00105308,0.00105308
374,12419.4,2.51843,2.00305,2.07822,0.83606,0.45095,0.5714,0.23701,3.12948,2.85058,2.70393,0.00105143,0.00105143,0.00105143
375,12450.1,2.58057,1.82857,2.03216,0.68312,0.47865,0.54062,0.24841,3.26569,3.31828,2.75856,0.00104978,0.00104978,0.00104978
376,12480.7,2.43218,1.9562,2.06227,0.79229,0.38934,0.45803,0.18521,3.42929,5.38737,2.91688,0.00104813,0.00104813,0.00104813
377,12511.5,2.66061,2.07383,2.11071,0.76979,0.44453,0.51223,0.21071,3.29485,3.42299,2.76904,0.00104648,0.00104648,0.00104648
378,12543,2.49128,2.08071,2.14994,0.62829,0.57764,0.583,0.24086,3.11274,2.98252,2.65261,0.00104483,0.00104483,0.00104483
379,12574.4,2.61548,1.98064,2.10321,0.57926,0.62872,0.56329,0.27091,2.94692,2.68686,2.60111,0.00104318,0.00104318,0.00104318
380,12606.2,2.5201,2.02253,2.09589,0.74845,0.53984,0.57803,0.28382,2.9521,2.50465,2.63346,0.00104152,0.00104152,0.00104152
381,12637.8,2.53273,1.75407,1.96931,0.62274,0.55706,0.50392,0.22177,2.93791,2.62671,2.74451,0.00103987,0.00103987,0.00103987
382,12669.2,2.32086,1.88626,2.08282,0.72509,0.53005,0.55635,0.21241,3.04639,2.69326,2.7971,0.00103822,0.00103822,0.00103822
383,12700.7,2.52213,2.01769,2.01683,0.56196,0.54645,0.53106,0.1978,3.03913,2.93918,2.71485,0.00103657,0.00103657,0.00103657
384,12732.3,2.52927,1.93163,2.03442,0.63698,0.43852,0.50398,0.19916,2.91508,2.98367,2.69292,0.00103492,0.00103492,0.00103492
385,12763.9,2.43545,1.80964,2.05315,0.66568,0.42213,0.51501,0.20327,2.88426,2.95414,2.64642,0.00103327,0.00103327,0.00103327
386,12795.6,2.72784,1.78784,2.04484,0.50089,0.57356,0.56388,0.22441,2.84497,2.91478,2.56997,0.00103162,0.00103162,0.00103162
387,12826.4,2.43289,1.88913,2.0696,0.57858,0.44672,0.5364,0.22044,2.87031,2.75834,2.56472,0.00102997,0.00102997,0.00102997
388,12857.2,2.47219,1.89379,2.05518,0.81248,0.56284,0.71187,0.26845,2.87834,2.42564,2.60363,0.00102832,0.00102832,0.00102832
389,12888.2,2.40846,1.81375,2.10984,0.77444,0.66939,0.7297,0.28783,2.85657,2.35259,2.61927,0.00102667,0.00102667,0.00102667
390,12918.8,2.5094,1.90353,2.01718,0.83813,0.47457,0.68415,0.25195,2.81674,2.63409,2.60851,0.00102502,0.00102502,0.00102502
391,12949.5,2.5439,1.90105,2.01121,0.55756,0.64505,0.70695,0.26345,2.88546,2.40345,2.68093,0.00102337,0.00102337,0.00102337
392,12980.3,2.37725,1.98995,2.12512,0.77823,0.75153,0.77725,0.29456,2.77796,2.22481,2.64165,0.00102172,0.00102172,0.00102172
393,13010.9,2.86667,2.11218,2.08663,0.82362,0.62978,0.75687,0.28175,2.79485,2.21955,2.66724,0.00102007,0.00102007,0.00102007
394,13041.7,2.2747,1.76372,1.99782,0.75622,0.53825,0.64144,0.27458,2.82374,2.32759,2.6885,0.00101842,0.00101842,0.00101842
395,13072.4,2.31076,1.71707,1.95054,0.72815,0.54275,0.60089,0.26691,2.80857,2.41318,2.67253,0.00101677,0.00101677,0.00101677
396,13103.1,2.21928,1.72203,2.04658,0.74118,0.52872,0.56699,0.25384,2.84365,2.65564,2.64677,0.00101512,0.00101512,0.00101512
397,13133.8,2.51617,1.85713,2.07796,0.72962,0.5532,0.5846,0.25989,2.85921,2.72387,2.62449,0.00101347,0.00101347,0.00101347
398,13164.6,2.44087,1.84245,2.10362,0.57435,0.57923,0.55935,0.23313,2.8633,2.72258,2.60736,0.00101182,0.00101182,0.00101182
399,13195.4,2.60001,1.81675,2.01954,0.60674,0.56284,0.55978,0.23915,2.93622,2.7487,2.63237,0.00101017,0.00101017,0.00101017
400,13226.2,2.24446,1.78867,1.96637,0.5977,0.44983,0.5167,0.20592,3.00743,2.86375,2.64257,0.00100852,0.00100852,0.00100852
401,13257,2.35015,1.68898,2.03226,0.62114,0.37063,0.4823,0.19582,3.01578,2.79047,2.55091,0.00100687,0.00100687,0.00100687
402,13287.6,2.20771,1.586,1.9983,0.39059,0.4013,0.3153,0.15806,3.19192,2.95372,2.61281,0.00100522,0.00100522,0.00100522
403,13318.2,2.71048,1.80382,2.21842,0.40885,0.34926,0.26564,0.1393,3.37536,3.08189,2.80461,0.00100357,0.00100357,0.00100357
404,13349.1,2.49469,1.8558,2.02175,0.3605,0.3224,0.25958,0.12764,3.66553,3.45609,3.08681,0.00100192,0.00100192,0.00100192
405,13379.9,2.39297,1.85185,2.09276,0.11396,0.33743,0.16814,0.08946,3.84783,5.35263,3.45127,0.00100027,0.00100027,0.00100027
406,13410.6,2.20229,1.73642,2.01447,0.10136,0.23907,0.11851,0.06123,4.55518,7.3679,4.29602,0.000998616,0.000998616,0.000998616
407,13441.4,2.50881,1.77434,2.03434,0.08926,0.21448,0.10414,0.0491,4.77181,8.7744,4.38023,0.000996966,0.000996966,0.000996966
408,13472.2,2.36879,1.68166,2.05212,0.49611,0.28962,0.25907,0.11588,4.21729,4.0072,3.60774,0.000995316,0.000995316,0.000995316
409,13502.9,2.50235,1.77885,1.9988,0.53274,0.31773,0.32876,0.16046,3.34232,3.07265,2.84342,0.000993665,0.000993665,0.000993665
410,13533.5,2.28778,1.77434,2.0451,0.5373,0.65437,0.56169,0.2641,3.15728,2.62993,2.7254,0.000992015,0.000992015,0.000992015
411,13564.2,2.34937,1.78958,2.02793,0.69585,0.72049,0.72102,0.333,2.89356,2.71334,2.60402,0.000990365,0.000990365,0.000990365
412,13595,2.57721,1.80715,2.06186,0.82361,0.5445,0.611,0.27282,2.92337,2.82617,2.62598,0.000988714,0.000988714,0.000988714
413,13625.6,2.38959,1.6784,2.01124,0.70735,0.55457,0.60426,0.25108,3.05024,2.76653,2.67235,0.000987064,0.000987064,0.000987064
414,13656.4,2.45622,1.76096,2.04984,0.70799,0.55464,0.61665,0.23274,3.12918,2.67492,2.71026,0.000985414,0.000985414,0.000985414
415,13687.2,2.52579,1.81549,2.0571,0.71357,0.54759,0.61577,0.21714,3.17356,2.49494,2.76832,0.000983763,0.000983763,0.000983763
416,13718,2.25694,1.56019,1.97255,0.62486,0.58927,0.64578,0.23413,3.02788,2.38033,2.616,0.000982113,0.000982113,0.000982113
417,13748.8,2.45449,1.677,1.90966,0.593,0.67222,0.66194,0.21663,2.94435,2.54713,2.64877,0.000980463,0.000980463,0.000980463
418,13779.7,2.37599,1.72693,2.04705,0.6668,0.67896,0.70078,0.26088,2.99369,2.51315,2.66604,0.000978812,0.000978812,0.000978812
419,13810.4,2.24214,1.69815,1.98113,0.6879,0.67102,0.69227,0.27425,2.98074,2.46236,2.66347,0.000977162,0.000977162,0.000977162
420,13841.2,2.1626,1.78324,1.99013,0.72424,0.57217,0.64659,0.26555,2.79765,2.44776,2.61258,0.000975512,0.000975512,0.000975512
421,13872,2.42753,1.77306,2.01146,0.87909,0.44372,0.6398,0.26639,2.75648,2.44545,2.61486,0.000973861,0.000973861,0.000973861
422,13902.8,2.4795,1.83116,1.99971,0.59044,0.68716,0.64773,0.26141,2.74939,2.49395,2.61346,0.000972211,0.000972211,0.000972211
423,13933.4,2.33074,1.63687,1.97582,0.63178,0.64695,0.65072,0.26457,2.8314,2.34332,2.66773,0.000970561,0.000970561,0.000970561
424,13964,2.44557,2.18403,2.1233,0.71515,0.60383,0.67652,0.2769,2.95374,2.33335,2.76565,0.00096891,0.00096891,0.00096891
425,13994.7,2.26423,1.6648,2.01855,0.6943,0.67478,0.71404,0.29696,2.98783,2.25678,2.78806,0.00096726,0.00096726,0.00096726
426,14025.4,2.45062,1.79518,2.04896,0.78749,0.66415,0.72199,0.31281,2.87741,2.24993,2.72491,0.00096561,0.00096561,0.00096561
427,14056.2,2.44131,1.74819,2.01153,0.83825,0.65667,0.72286,0.32199,2.77802,2.24894,2.68062,0.000963959,0.000963959,0.000963959
428,14087.1,2.36383,1.92551,2.00578,0.65303,0.60383,0.66949,0.27272,2.74327,2.2989,2.66397,0.000962309,0.000962309,0.000962309
429,14117.8,2.45924,1.67234,2.03914,0.61381,0.70355,0.63139,0.25665,2.74182,2.38602,2.66558,0.000960659,0.000960659,0.000960659
430,14148.6,2.33874,1.80339,1.96803,0.44935,0.62022,0.5246,0.24759,2.80268,2.28051,2.68522,0.000959008,0.000959008,0.000959008
431,14179.4,2.24404,1.74658,1.96797,0.56025,0.61202,0.56226,0.23569,2.83915,2.28719,2.6865,0.000957358,0.000957358,0.000957358
432,14210.3,2.25385,1.75081,2.04814,0.63688,0.45492,0.48502,0.20278,2.81703,2.31628,2.66127,0.000955708,0.000955708,0.000955708
433,14241,2.27747,1.66543,1.969,0.48001,0.53256,0.4457,0.20375,2.76115,2.35953,2.64603,0.000954057,0.000954057,0.000954057
434,14271.7,2.19116,1.55464,2.00403,0.46003,0.43647,0.41729,0.18359,2.76272,2.36645,2.6585,0.000952407,0.000952407,0.000952407
435,14302.5,2.14239,1.67112,1.93004,0.55586,0.4959,0.51317,0.1955,2.79225,2.40696,2.68081,0.000950757,0.000950757,0.000950757
436,14333.2,2.31126,1.69722,2.02242,0.46521,0.65033,0.53499,0.22046,2.83064,2.34317,2.6386,0.000949106,0.000949106,0.000949106
437,14364.1,2.81616,2.10912,2.01622,0.547,0.47131,0.50696,0.22285,2.93643,2.30201,2.65752,0.000947456,0.000947456,0.000947456
438,14394.8,2.21199,1.78263,2.0219,0.61088,0.37782,0.48291,0.21941,2.87716,2.31546,2.63339,0.000945806,0.000945806,0.000945806
439,14425.5,2.56961,1.91986,2.08906,0.5897,0.41257,0.48039,0.22508,2.83409,2.31851,2.60114,0.000944155,0.000944155,0.000944155
440,14456.3,2.13034,1.72053,2.03706,0.62014,0.5123,0.5254,0.22976,2.93327,2.32176,2.61974,0.000942505,0.000942505,0.000942505
441,14487.1,2.24359,1.72292,2.04427,0.60457,0.5041,0.54948,0.24098,2.88114,2.30013,2.58453,0.000940855,0.000940855,0.000940855
442,14517.9,2.50015,1.88552,2.00618,0.42225,0.60383,0.54051,0.27541,2.77999,2.33108,2.54923,0.000939204,0.000939204,0.000939204
443,14548.7,2.44607,2.02202,2.06721,0.6238,0.42077,0.51041,0.26808,2.70088,2.30116,2.55916,0.000937554,0.000937554,0.000937554
444,14579.6,2.3972,1.67392,1.94074,0.81663,0.57479,0.64511,0.30149,2.69696,2.45054,2.6117,0.000935904,0.000935904,0.000935904
