                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    211,                0.97895,                 1.0161,                 1.0472,                 1.2817,                 1.3065,                 1.0199,                 0.6791,                   0.75,                0.78667,                0.67523,                 0.7296,                 1.6434,                 0.9413,                 1.3131,                 1.2248,                 1.1594,              0.0013221,              0.0013221,              0.0013221
                    212,                 1.0484,                 1.0145,                  1.124,                 1.5191,                 1.5726,                 1.1106,                0.60777,                   0.75,                  0.795,                0.68214,                0.73332,                 1.5649,                0.94384,                 1.1562,                 1.6804,                 1.0076,              0.0013204,              0.0013204,              0.0013204
                    213,                0.91625,                0.97137,                 1.0193,                 1.3568,                 1.4466,                 1.0389,                0.60777,                   0.75,                  0.795,                0.68214,                0.73332,                 1.5649,                0.94384,                 1.1562,                 1.6804,                 1.0076,              0.0013188,              0.0013188,              0.0013188
                    214,                 1.1268,                 1.1442,                 1.1967,                  1.428,                 1.6864,                 1.1481,                0.50146,                   0.75,                0.78667,                0.68114,                0.78167,                   1.55,                0.95941,                 1.2055,                 1.6776,                 1.0176,              0.0013171,              0.0013171,              0.0013171
                    215,                0.99358,                 1.0952,                 1.1792,                 1.2683,                 1.6488,                 1.1861,                0.56019,                   0.75,                0.78667,                0.65578,                0.84134,                 1.3865,                 0.9925,                 1.2374,                 1.5532,                 1.0217,              0.0013155,              0.0013155,              0.0013155
                    216,                 1.6622,                 1.9452,                  1.126,                 1.3881,                 1.4446,                 1.0439,                 0.4192,                   0.75,                0.78667,                0.63934,                0.84947,                 1.3777,                 1.0199,                 1.2738,                 1.5313,                 1.0486,              0.0013138,              0.0013138,              0.0013138
                    217,                  1.584,                 2.2968,                 1.0157,                 1.8205,                 1.4042,                 1.0613,                 0.4192,                   0.75,                0.78667,                0.63934,                0.84947,                 1.3777,                 1.0199,                 1.2738,                 1.5313,                 1.0486,              0.0013122,              0.0013122,              0.0013122
                    218,                 1.4657,                 2.1318,                 1.2812,                 1.6442,                 1.8909,                 1.2486,                0.63853,                   0.75,                  0.795,                0.62192,                 0.7997,                 1.2923,                 1.0162,                 1.2047,                 1.4995,                 1.0378,              0.0013105,              0.0013105,              0.0013105
                    219,                0.99227,                0.89231,                 1.1418,                 1.1655,                 1.4045,                 1.1519,                0.66655,                   0.75,                0.77625,                 0.6301,                0.72028,                 1.1525,                0.99126,                 1.1042,                 1.4045,                 1.0264,              0.0013089,              0.0013089,              0.0013089
                    220,                 1.2644,                 2.3199,                 0.8991,                 1.7158,                 1.3356,                0.90861,                0.55406,                   0.75,                0.77278,                0.63647,                0.68988,                0.95207,                0.97489,                 1.0821,                 1.2927,                 1.0207,              0.0013072,              0.0013072,              0.0013072
                    221,                0.84501,                 0.9799,                 1.0309,                 1.3831,                 1.3433,                 1.0617,                0.55406,                   0.75,                0.77278,                0.63647,                0.68988,                0.95207,                0.97489,                 1.0821,                 1.2927,                 1.0207,              0.0013056,              0.0013056,              0.0013056
                    222,                 1.2384,                 1.3584,                 1.2619,                 1.5394,                  1.876,                 1.2711,                 0.5186,                   0.75,                0.76583,                0.62918,                0.72313,                0.86696,                0.97909,                 1.0517,                 1.4015,                 1.0014,              0.0013039,              0.0013039,              0.0013039
                    223,                 1.0526,                 1.0009,                 1.0901,                  1.505,                 1.4123,                 1.1678,                0.66144,                   0.75,                0.76674,                0.62971,                0.78108,                0.74753,                 1.0139,                 1.0209,                 1.3512,                0.98338,              0.0013023,              0.0013023,              0.0013023
                    224,                 1.1166,                 1.0324,                 1.1503,                  1.389,                 1.4212,                 1.0857,                0.66211,                   0.75,                0.77132,                0.65162,                0.80948,                0.66042,                 1.0414,                 0.9641,                 1.3732,                0.95169,              0.0013006,              0.0013006,              0.0013006
                    225,                0.96727,                0.90034,                  1.059,                 1.2598,                 1.3265,                 1.0694,                0.66211,                   0.75,                0.77132,                0.65162,                0.80948,                0.66042,                 1.0414,                 0.9641,                 1.3732,                0.95169,               0.001299,               0.001299,               0.001299
                    226,                0.74004,                0.95028,                 1.0142,                 1.0629,                 1.2285,                 1.0768,                0.58906,                   0.75,                0.77833,                0.64891,                0.85968,                0.70719,                 1.0213,                0.92175,                 1.3744,                0.90694,              0.0012973,              0.0012973,              0.0012973
                    227,                0.97358,                0.88768,                 1.0829,                 1.1791,                 1.4174,                 1.1022,                0.52629,                   0.75,                0.78346,                0.61333,                0.90995,                0.78771,                 1.0229,                 1.0823,                 1.3571,                0.97981,              0.0012957,              0.0012957,              0.0012957
                    228,                 1.1706,                 1.0235,                 1.1369,                 1.3071,                 1.4282,                 1.1031,                0.48119,                   0.75,                0.78667,                0.61365,                0.88573,                0.76943,                  1.019,                 1.0743,                 1.3528,                0.96786,               0.001294,               0.001294,               0.001294
                    229,                 1.0895,                 1.0885,                 1.1448,                 1.5955,                 1.5348,                 1.2507,                0.48119,                   0.75,                0.78667,                0.61365,                0.88573,                0.76943,                  1.019,                 1.0743,                 1.3528,                0.96786,              0.0012924,              0.0012924,              0.0012924
                    230,                0.91699,                0.95911,                  1.121,                 1.1208,                 1.5375,                 1.0932,                0.46471,                   0.75,                 0.8075,                0.61951,                0.85452,                0.72335,                 0.9956,                 1.0804,                 1.3817,                0.97172,              0.0012907,              0.0012907,              0.0012907
                    231,                0.89102,                0.91761,                 1.1057,                 1.1882,                 1.3137,                  1.124,                0.38691,                   0.75,                0.65458,                 0.5309,                0.89587,                0.86795,                 1.0245,                 1.1905,                  1.486,                 1.0771,              0.0012891,              0.0012891,              0.0012891
                    232,                 1.1327,                 1.1627,                 1.1997,                 1.4351,                 1.4602,                 1.2762,                0.31231,                   0.75,                0.46299,                0.42599,                0.88943,                 1.8583,                 1.0562,                 1.2613,                 2.3193,                 1.2873,              0.0012874,              0.0012874,              0.0012874
                    233,                 1.2573,                 1.2485,                 1.0591,                 1.4919,                 1.5297,                 1.1945,                0.31231,                   0.75,                0.46299,                0.42599,                0.88943,                 1.8583,                 1.0562,                 1.2613,                 2.3193,                 1.2873,              0.0012858,              0.0012858,              0.0012858
                    234,                 1.1303,                0.98311,                 1.0855,                 1.2334,                 1.4084,                 1.1106,                0.29723,                   0.75,                0.45484,                0.42217,                0.91394,                 2.4036,                 1.0785,                 1.2009,                 2.4823,                 1.2291,              0.0012841,              0.0012841,              0.0012841
                    235,                 0.9642,                0.93676,                 1.1376,                 1.3161,                 1.2312,                 1.1835,                0.35751,                   0.75,                0.49527,                 0.4264,                0.84461,                 0.9978,                 1.0362,                  1.283,                 1.5794,                   1.31,              0.0012825,              0.0012825,              0.0012825
                    236,                0.92288,                 1.0252,                 1.0782,                 1.3541,                 1.4373,                 1.1788,                0.38419,                   0.75,                0.52608,                0.43418,                0.87951,                0.83862,                 1.0749,                 1.3496,                 1.4334,                 1.3862,              0.0012808,              0.0012808,              0.0012808
                    237,                0.94361,                0.96956,                 1.0445,                 1.2982,                 1.2337,                 1.0423,                0.38419,                   0.75,                0.52608,                0.43418,                0.87951,                0.83862,                 1.0749,                 1.3496,                 1.4334,                 1.3862,              0.0012792,              0.0012792,              0.0012792
                    238,                 0.9319,                0.91012,                 1.0215,                 1.2926,                 1.1519,                 1.0449,                0.47096,                0.73187,                0.56569,                0.45816,                0.94732,                0.85376,                 1.1832,                  1.371,                  1.338,                  1.165,              0.0012775,              0.0012775,              0.0012775
                    239,                0.93018,                 1.0392,                  1.097,                 1.3382,                 1.3667,                 1.1795,                0.41301,                0.71336,                0.62987,                0.52868,                0.92863,                0.88166,                 1.1958,                 1.3594,                 1.4482,                  1.194,              0.0012759,              0.0012759,              0.0012759
                    240,                 1.0874,                 1.0401,                 1.1545,                 1.4102,                 1.4542,                 1.1307,                0.99571,                    0.5,                0.62203,                0.52717,                  0.937,                0.81932,                 1.1948,                 1.3841,                 1.3573,                 1.3057,              0.0012742,              0.0012742,              0.0012742
                    241,                 1.1435,                0.98296,                 1.1526,                 1.3921,                 1.2373,                 1.2102,                0.99571,                    0.5,                0.62203,                0.52717,                  0.937,                0.81932,                 1.1948,                 1.3841,                 1.3573,                 1.3057,              0.0012726,              0.0012726,              0.0012726
                    242,                 1.2514,                 1.1442,                 1.3342,                 1.6037,                 1.3213,                 1.2467,                0.98943,                    0.5,                0.62216,                 0.5252,                0.92384,                0.88301,                 1.2199,                 1.3248,                 1.5629,                 1.3221,              0.0012709,              0.0012709,              0.0012709
                    243,                0.94461,                 1.0015,                 1.1604,                 1.6494,                  1.436,                 1.5023,                0.98585,                    0.5,                0.58102,                 0.4859,                0.94842,                 1.1494,                 1.2428,                 1.0201,                 1.3104,                 1.2762,              0.0012693,              0.0012693,              0.0012693
                    244,                0.99333,                0.92996,                    1.1,                 1.2931,                 1.1395,                 1.1594,                0.98371,                    0.5,                 0.5399,                0.44957,                0.91096,                 1.2949,                 1.1932,                 1.1102,                 1.5356,                 1.3219,              0.0012676,              0.0012676,              0.0012676
                    245,                0.92836,                0.93768,                  1.058,                 1.1489,                 1.2982,                 1.0731,                0.98371,                    0.5,                 0.5399,                0.44957,                0.91096,                 1.2949,                 1.1932,                 1.1102,                 1.5356,                 1.3219,               0.001266,               0.001266,               0.001266
                    246,                0.94426,                0.83186,                0.99952,                 1.2104,                 1.3028,                 1.0636,                0.97895,                    0.5,                0.54829,                0.47087,                0.91759,                 1.2761,                 1.1745,                 1.2483,                 1.4587,                 1.4936,              0.0012643,              0.0012643,              0.0012643
                    247,                0.82393,                0.73413,                0.99145,                 1.2188,                 1.0115,                 1.0018,                0.97125,                    0.5,                0.53445,                0.48987,                0.89634,                 1.3543,                 1.1476,                  1.087,                 1.5348,                 1.4877,              0.0012627,              0.0012627,              0.0012627
                    248,                0.95347,                0.88149,                 1.0466,                 1.6509,                 1.3943,                 1.1235,                0.95137,                    0.5,                 0.5272,                 0.4368,                0.87996,                 1.5361,                 1.1435,                0.89215,                 1.8842,                 1.3198,               0.001261,               0.001261,               0.001261
                    249,                 1.2036,                 1.4302,                 1.2884,                 1.4398,                 1.8057,                 1.2577,                0.95137,                    0.5,                 0.5272,                 0.4368,                0.87996,                 1.5361,                 1.1435,                0.89215,                 1.8842,                 1.3198,              0.0012594,              0.0012594,              0.0012594
                    250,                0.99188,                0.83859,                 1.0203,                  1.614,                 1.3386,                 1.0183,                0.98862,                    0.5,                0.50803,                0.43573,                0.85725,                 1.8894,                 1.1635,                   1.37,                 2.2274,                 1.4776,              0.0012577,              0.0012577,              0.0012577
                    251,                0.93545,                0.95328,                0.97417,                 1.3639,                 1.2588,                 1.0477,                0.99189,                    0.5,                0.50291,                0.44923,                0.84134,                 2.0368,                 1.1381,                  1.207,                 2.1632,                 1.5346,              0.0012561,              0.0012561,              0.0012561
                    252,                0.96665,                 1.0423,                 1.1592,                 1.2011,                 1.3245,                 1.1217,                0.98833,                    0.5,                0.50181,                0.44892,                0.88037,                 2.2386,                  1.116,                 1.1916,                 2.2619,                 1.3461,              0.0012544,              0.0012544,              0.0012544
                    253,                0.92102,                0.78973,                  1.032,                 1.3759,                 1.1884,                 1.0872,                0.98833,                    0.5,                0.50181,                0.44892,                0.88037,                 2.2386,                  1.116,                 1.1916,                 2.2619,                 1.3461,              0.0012528,              0.0012528,              0.0012528
                    254,                 1.1639,                 1.0635,                 1.1592,                 1.3914,                  1.549,                 1.1552,                0.98911,                    0.5,                  0.501,                0.42387,                0.86205,                  2.433,                 1.0905,                 1.3156,                 2.0774,                  1.184,              0.0012511,              0.0012511,              0.0012511
                    255,                 1.0827,                  1.149,                 1.2254,                 1.3519,                 1.6872,                 1.2271,                0.98912,                    0.5,                0.50089,                0.45005,                0.96251,                 2.3533,                  1.105,                 1.3444,                 1.9465,                  1.148,              0.0012495,              0.0012495,              0.0012495
                    256,                0.90594,                0.92734,                 1.1197,                 1.2075,                 1.3478,                 1.1519,                0.98921,                    0.5,                 0.5007,                0.44931,                0.91323,                 2.3097,                 1.0909,                 1.3216,                 1.9442,                 1.1554,              0.0012478,              0.0012478,              0.0012478
                    257,                0.96281,                 1.0013,                 1.1701,                 1.4053,                  1.612,                 1.2256,                0.98921,                    0.5,                 0.5007,                0.44931,                0.91323,                 2.3097,                 1.0909,                 1.3216,                 1.9442,                 1.1554,              0.0012462,              0.0012462,              0.0012462
                    258,                 1.1015,                0.92719,                 1.0334,                  1.411,                 1.3674,                 1.0273,                0.98981,                    0.5,                0.50075,                0.44931,                0.91776,                 2.1019,                 1.1112,                 1.3651,                 1.6572,                 1.4154,              0.0012445,              0.0012445,              0.0012445
                    259,                0.81767,                0.76004,                 1.0808,                 1.2014,                 1.0112,                 1.1001,                0.99506,                    0.5,                0.50171,                 0.4627,                0.90318,                  1.798,                 1.1118,                 1.3061,                 1.6441,                 1.4757,              0.0012429,              0.0012429,              0.0012429
                    260,                0.61853,                  1.943,                0.67757,                0.97065,                 1.1976,                0.68798,                      1,                0.48423,                0.50208,                0.46263,                0.93716,                 2.1052,                 1.1487,                 1.2992,                 1.8161,                 1.4804,              0.0012412,              0.0012412,              0.0012412
                    261,                0.89471,                0.86983,                 1.0531,                 1.2935,                 1.3081,                 1.1711,                      1,                0.48423,                0.50208,                0.46263,                0.93716,                 2.1052,                 1.1487,                 1.2992,                 1.8161,                 1.4804,              0.0012396,              0.0012396,              0.0012396
                    262,                0.84092,                0.86225,                 1.0013,                 1.1448,                  1.356,                 1.0578,                0.80773,                 0.4232,                0.41417,                0.38106,                0.92164,                 3.2559,                  1.296,                 1.3223,                 2.5374,                 1.2624,              0.0012379,              0.0012379,              0.0012379
                    263,                 1.2244,                0.99083,                 1.2269,                 1.5237,                 1.4387,                 1.3517,                0.72629,                   0.25,                0.17931,                 0.1598,                 0.9899,                 3.6489,                 1.4158,                 1.1913,                  3.122,                 1.7046,              0.0012363,              0.0012363,              0.0012363
                    264,                 1.1636,                 1.0903,                 1.5864,                 1.3259,                 1.4477,                 1.3875,                0.71157,                   0.25,                0.17375,                0.15182,                 1.0071,                 3.5649,                 1.3638,                 1.3757,                 3.1325,                 1.5994,              0.0012346,              0.0012346,              0.0012346
                    265,                0.66016,                 1.2733,                0.72699,                0.92816,                  1.088,                0.75775,                0.71157,                   0.25,                0.17375,                0.15182,                 1.0071,                 3.5649,                 1.3638,                 1.3757,                 3.1325,                 1.5994,               0.001233,               0.001233,               0.001233
                    266,                 1.0284,                 1.0695,                 1.1319,                 1.3064,                 1.5858,                 1.1072,                0.90143,                   0.25,                0.30306,                0.26775,                 0.9817,                 3.2198,                 1.3133,                 1.3887,                 3.0026,                 1.8329,              0.0012313,              0.0012313,              0.0012313
                    267,                 1.4826,                  1.528,                 1.0499,                 1.7312,                 1.3466,                 1.0784,                0.95601,                   0.25,                 0.3475,                0.31275,                 1.0171,                 2.7098,                 1.2324,                  1.399,                 2.6782,                 1.7546,              0.0012297,              0.0012297,              0.0012297
                    268,                0.88804,                0.88072,                0.97009,                 1.5157,                 1.2055,                 1.0358,                0.98317,                    0.5,                 0.4975,                0.44775,                 1.0089,                 2.0445,                 1.2168,                 1.4573,                 2.2107,                 1.3721,               0.001228,               0.001228,               0.001228
                    269,                 1.0823,                0.96335,                 1.1654,                 1.4948,                 1.6223,                 1.2094,                0.98317,                    0.5,                 0.4975,                0.44775,                 1.0089,                 2.0445,                 1.2168,                 1.4573,                 2.2107,                 1.3721,              0.0012264,              0.0012264,              0.0012264
                    270,                 1.1706,                0.95413,                 1.0847,                 1.4219,                 1.4026,                 1.1057,                0.98259,                    0.5,                0.51323,                0.45432,                 1.0288,                 1.9485,                 1.2329,                0.99889,                 2.7142,                 1.2227,              0.0012247,              0.0012247,              0.0012247
                    271,                 1.0955,                0.85346,                 1.0782,                 1.3603,                 1.1608,                 1.0355,                0.98536,                    0.5,                0.51517,                0.45485,                 1.0048,                 1.7678,                 1.2398,                0.97293,                 2.7811,                 1.1724,              0.0012231,              0.0012231,              0.0012231
                    272,                 1.0978,                 1.0186,                 1.0085,                 1.3119,                 1.1337,                 1.0013,                0.99038,                    0.5,                0.51831,                0.46824,                 1.0546,                 1.7316,                 1.2547,                0.95406,                 2.6798,                 1.1648,              0.0012214,              0.0012214,              0.0012214
                    273,                0.72645,                 0.8155,                 1.0199,                0.96472,                 1.1539,                 1.0613,                0.99038,                    0.5,                0.51831,                0.46824,                 1.0546,                 1.7316,                 1.2547,                0.95406,                 2.6798,                 1.1648,              0.0012198,              0.0012198,              0.0012198
                    274,                0.97341,                0.78528,                 1.0402,                 1.3481,                0.92777,                 1.0473,                0.99864,                    0.5,                0.74668,                0.45505,                 1.0872,                 1.7487,                 1.2658,                0.98597,                 2.5228,                 1.2272,              0.0012181,              0.0012181,              0.0012181
                    275,                0.91046,                0.77603,                 1.0812,                 1.0255,                 1.2891,                 1.1043,                      1,                0.49261,                0.74663,                0.45967,                 1.1402,                 1.6833,                 1.2668,                 1.1728,                 2.4779,                 1.2269,              0.0012165,              0.0012165,              0.0012165
                    276,                0.88495,                0.99835,                  1.091,                 1.3343,                 1.3755,                 1.0919,                      1,                0.49546,                 0.7468,                0.44366,                 1.1194,                 1.6934,                 1.2466,                 1.2035,                 2.4151,                 1.3076,              0.0012148,              0.0012148,              0.0012148
                    277,                 1.2059,                0.91233,                 1.2293,                 1.4204,                 1.2443,                 1.1316,                      1,                0.49546,                 0.7468,                0.44366,                 1.1194,                 1.6934,                 1.2466,                 1.2035,                 2.4151,                 1.3076,              0.0012132,              0.0012132,              0.0012132
                    278,                0.95755,                0.84219,                 1.0516,                 1.2216,                 1.0516,                  1.016,                0.99914,                    0.5,                0.62284,                0.42691,                  1.066,                 1.6804,                 1.2119,                  1.465,                 2.3572,                 1.3758,              0.0012115,              0.0012115,              0.0012115
                    279,                0.82592,                 0.8016,                0.99552,                  1.323,                 1.0068,                 1.0461,                0.98007,                    0.5,                0.56069,                0.43204,                0.99528,                  1.502,                 1.1817,                 1.4852,                 2.3543,                 1.4052,              0.0012099,              0.0012099,              0.0012099
                    280,                 0.8735,                 1.0085,                0.97826,                 1.2217,                  1.358,                0.96443,                      1,                0.47536,                0.74614,                0.47633,                0.94136,                 1.3291,                 1.1532,                 1.4926,                 2.2576,                 1.4346,              0.0012082,              0.0012082,              0.0012082
                    281,                0.99738,                 0.9252,                 1.1538,                 1.3205,                 1.1637,                 1.2065,                      1,                0.47536,                0.74614,                0.47633,                0.94136,                 1.3291,                 1.1532,                 1.4926,                 2.2576,                 1.4346,              0.0012066,              0.0012066,              0.0012066
                    282,                  1.197,                0.84617,                 1.4388,                 1.2692,                  1.141,                 1.0575,                      1,                0.48011,                0.74605,                0.50523,                0.98331,                 1.1783,                 1.3218,                 1.4436,                 2.1622,                  1.314,              0.0012049,              0.0012049,              0.0012049
                    283,                 1.0516,                0.84268,                 1.2103,                 1.2241,                  1.085,                 1.2128,                      1,                0.49328,                0.74589,                0.52011,                 1.0014,                 1.1728,                 1.3918,                 1.4446,                 2.0836,                 1.2361,              0.0012033,              0.0012033,              0.0012033
                    284,                0.94609,                 1.1528,                 1.1028,                 1.1823,                 1.5082,                 1.1002,                0.99115,                    0.5,                0.74583,                0.55739,                 1.0119,                 1.2882,                 1.4586,                 1.1017,                 2.1506,                 1.1019,              0.0012016,              0.0012016,              0.0012016
                    285,                0.89425,                0.84332,                0.98772,                 1.2094,                 1.1272,                0.99336,                0.99115,                    0.5,                0.74583,                0.55739,                 1.0119,                 1.2882,                 1.4586,                 1.1017,                 2.1506,                 1.1019,                 0.0012,                 0.0012,                 0.0012
                    286,                0.93095,                0.86269,                 1.1059,                  1.233,                 1.1768,                 1.1744,                0.97979,                    0.5,                0.74581,                0.56326,                0.96958,                 1.2471,                 1.3986,                 1.0289,                 2.1825,                 1.0753,              0.0011983,              0.0011983,              0.0011983
                    287,                0.80771,                0.82929,                 1.0795,                 1.0409,                 1.1054,                 1.1017,                0.97878,                    0.5,                0.74581,                0.55099,                0.94224,                 1.1774,                  1.303,                0.98146,                 2.1903,                 1.0702,              0.0011967,              0.0011967,              0.0011967
                    288,                0.95897,                0.82034,                  1.097,                 1.0867,                 1.0514,                 1.1222,                0.98168,                    0.5,                0.74583,                0.55082,                 1.0029,                   1.09,                  1.442,                 1.5859,                 1.4225,                 2.0615,               0.001195,               0.001195,               0.001195
                    289,                0.97541,                 1.0075,                 1.1828,                 1.1849,                 1.3282,                 1.0187,                0.98168,                    0.5,                0.74583,                0.55082,                 1.0029,                   1.09,                  1.442,                 1.5859,                 1.4225,                 2.0615,              0.0011934,              0.0011934,              0.0011934
                    290,                 1.0114,                 1.0054,                 1.0719,                 1.4893,                 1.3506,                 1.0712,                0.71207,                   0.75,                0.74583,                0.54797,                 1.0346,                 1.0152,                 1.5476,                 1.5726,                 1.5302,                 2.1168,              0.0011917,              0.0011917,              0.0011917
                    291,                0.83019,                0.75985,                0.97537,                 1.3098,                 1.1422,                0.97795,                0.67344,                   0.75,                0.66244,                0.46626,                 1.0674,                 1.0415,                 1.6172,                  1.642,                 1.6202,                 2.1904,              0.0011901,              0.0011901,              0.0011901
                    292,                0.89268,                 1.0274,                 1.1399,                 1.0369,                  1.486,                 1.1511,                  0.688,                   0.75,                0.66237,                0.48496,                 1.1092,                  1.049,                 1.6305,                 1.4634,                 1.5693,                 2.1698,              0.0011884,              0.0011884,              0.0011884
                    293,                0.86884,                 1.0267,                 1.0839,                 1.1649,                  1.554,                 1.1527,                  0.688,                   0.75,                0.66237,                0.48496,                 1.1092,                  1.049,                 1.6305,                 1.4634,                 1.5693,                 2.1698,              0.0011868,              0.0011868,              0.0011868
                    294,                0.90245,                0.79621,                 1.0793,                 1.2624,                 1.0736,                 1.1034,                0.67081,                   0.75,                0.74566,                0.56636,                  1.029,                0.93117,                 1.4808,                 1.4213,                 1.3195,                  2.226,              0.0011851,              0.0011851,              0.0011851
                    295,                0.94422,                0.92841,                 1.0981,                 1.1713,                 1.2746,                 1.1101,                0.66996,                   0.75,                0.74564,                0.62912,                0.93059,                0.83308,                 1.3357,                  1.374,                0.96839,                 2.4199,              0.0011835,              0.0011835,              0.0011835
                    296,                 1.0402,                 1.0035,                  1.116,                 1.4858,                 1.5736,                 1.1623,                0.67474,                   0.75,                0.74564,                0.63564,                0.84838,                0.81467,                 1.1707,                 1.3338,                0.95147,                 2.3984,              0.0011818,              0.0011818,              0.0011818
                    297,                0.97514,                 1.2838,                 1.0598,                 1.3317,                 1.6534,                 1.1337,                0.67474,                   0.75,                0.74564,                0.63564,                0.84838,                0.81467,                 1.1707,                 1.3338,                0.95147,                 2.3984,              0.0011802,              0.0011802,              0.0011802
                    298,                0.89085,                0.76171,                 1.0282,                 1.3098,                0.95017,                  1.023,                0.50516,                   0.75,                0.74564,                0.63988,                0.75322,                0.74441,                0.99745,                  1.354,                 1.0037,                  2.262,              0.0011785,              0.0011785,              0.0011785
                    299,                 1.1713,                0.89512,                 1.2597,                 1.2269,                 1.3221,                 1.0897,                0.60574,                   0.75,                0.74568,                0.64662,                0.69619,                 0.7059,                0.94845,                 1.3716,                 0.9831,                 1.2143,              0.0011769,              0.0011769,              0.0011769
                    300,                0.87715,                0.85072,                 1.0935,                 1.2814,                 1.3336,                 1.1476,                0.72937,                   0.75,                0.74569,                0.67317,                0.65648,                0.65168,                0.93802,                   1.06,                 1.3218,                 1.0502,              0.0011752,              0.0011752,              0.0011752
                    301,                 1.4695,                 1.4135,                 1.3026,                 1.7788,                 1.6733,                 1.2906,                0.72937,                   0.75,                0.74569,                0.67317,                0.65648,                0.65168,                0.93802,                   1.06,                 1.3218,                 1.0502,              0.0011736,              0.0011736,              0.0011736
                    302,                0.96807,                 1.0079,                 1.0684,                 1.4415,                 1.2336,                 1.1466,                0.67773,                   0.75,                0.66233,                 0.6094,                0.66707,                0.62211,                0.95311,                 0.9767,                  1.377,                 1.0337,              0.0011719,              0.0011719,              0.0011719
                    303,                 1.0735,                 1.0817,                 1.1032,                 1.5638,                 1.3965,                 1.1232,                0.67874,                   0.75,                0.74566,                0.67176,                0.70626,                0.62383,                0.94418,                 1.0606,                 1.2383,                  1.046,              0.0011703,              0.0011703,              0.0011703
                    304,                0.79702,                0.75162,                0.98365,                  1.192,                 1.0916,                 1.0186,                0.67764,                   0.75,                0.74566,                0.64757,                0.70148,                0.59007,                0.92989,                 1.1679,                 1.1832,                  1.077,              0.0011686,              0.0011686,              0.0011686
                    305,                0.82555,                0.73478,                 1.0213,                 1.5022,                 1.1221,                 1.0693,                0.67764,                   0.75,                0.74566,                0.64757,                0.70148,                0.59007,                0.92989,                 1.1679,                 1.1832,                  1.077,               0.001167,               0.001167,               0.001167
                    306,                 1.1042,                  1.311,                  1.297,                 1.3687,                 1.4994,                 1.2637,                0.72598,                   0.75,                 0.7456,                0.64806,                0.70899,                0.57781,                0.95662,                 1.2709,                 1.1328,                 1.1132,              0.0011653,              0.0011653,              0.0011653
                    307,                0.89187,                0.81064,                 1.0456,                0.95648,                 0.9382,                 1.0545,                0.65344,                   0.75,                0.74555,                0.65117,                0.69737,                 0.6949,                0.95936,                 1.2869,                 1.0743,                 1.1307,              0.0011636,              0.0011636,              0.0011636
                    308,                 1.0509,                0.78659,                 1.0727,                 1.4515,                 1.0575,                 1.0981,                0.62553,                   0.75,                0.74555,                0.65387,                0.72106,                0.64684,                 1.0544,                 1.3062,                0.97971,                  1.152,               0.001162,               0.001162,               0.001162
                    309,                 1.5249,                   1.09,                 1.3473,                 1.8818,                 1.4672,                 1.2946,                0.62553,                   0.75,                0.74555,                0.65387,                0.72106,                0.64684,                 1.0544,                 1.3062,                0.97971,                  1.152,              0.0011603,              0.0011603,              0.0011603
                    310,                0.83639,                0.77021,                 1.0108,                 1.1236,                 1.0073,                  1.053,                0.61483,                   0.75,                0.74557,                0.65019,                0.76159,                0.62169,                 1.1288,                 1.3531,                 0.9177,                 1.1731,              0.0011587,              0.0011587,              0.0011587
                    311,                 1.2058,                 1.2053,                  1.238,                   2.15,                 1.3317,                 1.4575,                0.60798,                   0.75,                0.74558,                0.62419,                0.80081,                0.59843,                 1.1363,                 1.3914,                0.90458,                 1.1736,               0.001157,               0.001157,               0.001157
                    312,                0.80463,                0.75062,                0.98698,                  1.165,                 1.1352,                 1.0569,                0.57523,                   0.75,                0.62187,                0.52487,                0.85749,                0.58006,                 1.1625,                 1.4329,                0.80149,                 1.3561,              0.0011554,              0.0011554,              0.0011554
                    313,                0.88633,                0.71925,                  1.027,                 1.2107,                 1.0909,                 1.0657,                0.57523,                   0.75,                0.62187,                0.52487,                0.85749,                0.58006,                 1.1625,                 1.4329,                0.80149,                 1.3561,              0.0011537,              0.0011537,              0.0011537
